episode,step,target_agent_id,nano_action,teacher_action_target,action_match,repeat_pred,reward,delay,drop,offload_rate,nano_infer_ms,round_trip_ms,other_policy,joint_actions
0,175,0,0,0,1,0.23403164744377136,-0.76375,152.75,0.5,0.0,1.8747560000065278,60.17240008804947,student,"[0, 0, 0, 0]"
0,176,0,1,1,1,0.15209227800369263,-1.3425,268.5,0.25,0.75,1.415828999824953,281.2491999939084,student,"[1, 1, 0, 1]"
0,177,0,0,0,1,0.26962289214134216,-1.0375,207.5,0.25,0.5,1.8537770001785248,21.24759997241199,student,"[0, 1, 1, 0]"
0,178,0,1,1,1,0.18776878714561462,-1.35,270.0,0.25,0.75,0.6569419999777892,6.880700006149709,student,"[1, 1, 0, 1]"
0,179,0,1,1,1,0.19194120168685913,-1.04875,209.75,0.25,0.5,0.6645440000738745,10.632600053213537,student,"[1, 1, 0, 0]"
0,180,0,0,0,1,0.2736421227455139,-1.40375,280.75,0.5,0.5,1.2911820001590968,8.918699924834073,student,"[0, 1, 0, 1]"
0,181,0,1,1,1,0.20567920804023743,-1.3175,263.5,0.0,1.0,1.6734129999349534,11.801199987530708,student,"[1, 1, 1, 1]"
0,182,0,1,1,1,0.2448304295539856,-1.4125,282.5,0.5,0.5,1.289724000116621,9.753899998031557,student,"[1, 1, 0, 0]"
0,183,0,1,1,1,0.2060908079147339,-1.3725,274.5,0.25,0.75,0.8947879998686403,7.080200011841953,student,"[1, 1, 1, 0]"
0,184,0,0,0,1,0.32056427001953125,-0.37375,74.75,0.0,0.25,0.6454350000240083,8.15749994944781,student,"[0, 1, 0, 0]"
0,185,0,0,0,1,0.25799793004989624,-1.41875,283.75,0.5,0.5,1.2669699999605655,9.011799935251474,student,"[0, 1, 1, 0]"
0,186,0,0,0,1,0.31308040022850037,-1.42,284.0,0.5,0.5,1.675287999887587,124.77870006114244,student,"[0, 1, 0, 1]"
